날짜,평균풍향,평균풍향명,평균풍속,최고풍속,최고풍속방향,최고풍속방향명,평균온도,최소온도,최고온도,평균습도,최소습도,최고습도,강수량,측정위치
2018-09-18,141,남동,1.4,5.9,102,동남동,13.6,10.2,18.2,74.6,22,100,0.5,하이원 마운틴탑
2018-09-19,63,동북동,1,5.8,8,북,14,10.6,18.5,84.5,50,100,1,하이원 마운틴탑
2018-09-20,291,서북서,4.4,14.9,299,서북서,11.2,10.3,11.8,100,98,100,28.5,하이원 마운틴탑
2018-09-21,296,서북서,3.5,13,302,서북서,11.3,10.6,11.8,100,100,100,36,하이원 마운틴탑
2018-09-22,118,동남동,3.3,10.9,93,동,11.4,8.1,16.3,93.3,68,100,0,하이원 마운틴탑
2018-09-23,114,동남동,2,10,111,동남동,11.1,7.1,16.5,70.2,39,100,0,하이원 마운틴탑
2018-09-24,128,남동,2.7,13.3,118,동남동,7.9,5.2,12.9,88.4,65,100,0,하이원 마운틴탑
2018-09-25,273,서,3.7,8.6,253,서남서,7.8,4.8,12.1,89.6,60,100,0,하이원 마운틴탑
2018-09-26,274,서,6.4,14.2,267,서,6.9,5.8,9.1,99.8,94,100,0.5,하이원 마운틴탑
2018-09-27,273,서,6,11.4,255,서남서,7,5.2,12.9,96.5,76,100,0.5,하이원 마운틴탑
2018-09-28,342,북북서,1.8,7.1,304,서북서,8.8,5,13.3,89.4,70,100,0,하이원 마운틴탑
2018-09-29,291,서북서,3.1,8.4,286,서북서,10.4,7.6,14.5,88.6,65,100,0,하이원 마운틴탑
2018-09-30,179,남,3.8,15.3,139,남동,10.5,2.8,18.5,87.3,37,100,0,하이원 마운틴탑
2018-10-01,117,동남동,4.7,17.5,135,남동,4.8,2.1,9.4,90.8,64,100,0,하이원 마운틴탑
2018-10-02,130,남동,2.3,7.7,107,동남동,7,3.1,13.1,87.1,63,100,0,하이원 마운틴탑
2018-10-03,215,남서,1.8,6.5,282,서북서,9.9,4.3,16.7,69.7,33,100,0,하이원 마운틴탑
2018-10-04,288,서북서,4.7,17.7,296,서북서,9.4,6.5,14.2,88.5,38,100,0,하이원 마운틴탑
2018-10-05,278,서,8.3,18.8,276,서,10.1,8.5,11.2,100,99,100,91.5,하이원 마운틴탑
2018-10-06,231,남서,10.8,28.9,215,남서,11,9.1,11.8,100,100,100,60.5,하이원 마운틴탑
2018-10-07,114,동남동,2.9,9.9,133,남동,10,4.8,15.3,96,72,100,0,하이원 마운틴탑
2018-10-08,152,남남동,2.7,9.5,106,동남동,6.5,2.4,12.8,70.8,42,98,0,하이원 마운틴탑
2018-10-09,335,북북서,2.3,9,280,서,7.4,4.4,11.6,69.5,46,100,0,하이원 마운틴탑
2018-10-10,101,동,3.7,15.2,139,남동,4.7,-1.3,9.4,90.9,57,100,0.5,하이원 마운틴탑
2018-10-11,132,남동,4.1,17.9,175,남,0.7,-2.3,6.8,74.3,44,98,0,하이원 마운틴탑
2018-10-12,121,동남동,2.1,8,177,남,3.1,-2.1,9.8,76.4,54,97,0,하이원 마운틴탑
2018-10-13,82,동,1.1,5.4,111,동남동,5.2,0.9,11.1,84.4,58,100,0,하이원 마운틴탑
2018-10-14,110,동남동,2.4,8.7,142,남동,5.5,2.3,11.2,80.6,38,100,0,하이원 마운틴탑
2018-10-15,152,남남동,2.7,9.7,168,남남동,6.5,2.5,14.3,84.7,49,100,0,하이원 마운틴탑
2018-10-16,192,남남서,1.8,5.7,185,남,6.5,3.9,11.5,80.6,42,100,0,하이원 마운틴탑
2018-10-17,217,남서,1.8,5.5,286,서북서,5.3,2.3,10.5,92.1,69,100,0,하이원 마운틴탑
2018-10-18,265,서,7.7,17.7,262,서,3.1,2,4,100,100,100,6.5,하이원 마운틴탑
2018-10-19,242,서남서,6.4,16.3,264,서,3.8,1,8.5,85.2,55,100,0,하이원 마운틴탑
2018-10-20,182,남,3.1,8.9,272,서,6.8,3.1,13.8,54.8,22,79,0,하이원 마운틴탑
2018-10-21,118,동남동,2.2,6.7,110,동남동,8.3,3.5,14.5,43.3,17,66,0,하이원 마운틴탑
2018-10-22,105,동남동,2.2,6.9,105,동남동,7.2,3.3,13.4,63.3,36,86,0,하이원 마운틴탑
2018-10-23,101,동,3.3,12.2,110,동남동,4.9,3.1,9,91.9,74,100,0,하이원 마운틴탑
2018-10-24,138,남동,2.7,10.4,133,남동,4.6,0,10.8,77,37,100,0,하이원 마운틴탑
2018-10-25,247,서남서,2.5,7,251,서남서,8,2.4,13.9,51.1,25,96,2,하이원 마운틴탑
2018-10-26,87,동,3,18.9,125,남동,4.3,0.4,6.1,95.2,65,100,9,하이원 마운틴탑
2018-10-27,114,동남동,7.2,21.5,136,남동,-1.1,-4.4,2.4,89.7,63,100,0,하이원 마운틴탑
2018-10-28,104,동남동,5.1,19.5,84,동,-1.1,-4.6,1.8,98.9,91,100,11.5,하이원 마운틴탑
2018-10-29,108,동남동,4.8,17.5,130,남동,-1.5,-3.9,2.8,96.6,80,100,0,하이원 마운틴탑
2018-10-30,115,동남동,3.6,9.3,151,남남동,-2.5,-6.7,2.9,85.5,56,100,0,하이원 마운틴탑
2018-10-31,125,남동,3.5,12.4,121,동남동,-1.2,-4.7,4.4,81,48,100,0,하이원 마운틴탑
2018-11-01,183,남,2.3,7.9,251,서남서,2.1,-2.1,7.2,56.1,25,79,0,하이원 마운틴탑
2018-11-02,150,남남동,2,6,111,동남동,4.8,1,10.2,52.9,36,66,0,하이원 마운틴탑
2018-11-03,141,남동,2.2,6.6,130,남동,6.3,1.6,12.1,42.2,13,70,0,하이원 마운틴탑
2018-11-04,139,남동,1.7,6.1,131,남동,8,2.4,14.3,40.4,10,69,0,하이원 마운틴탑
2018-11-05,339,북북서,0.7,1.5,319,북서,6.8,6.6,7,50.1,49,52,0,하이원 마운틴탑
2018-01-01,142,남동,0.7,8,143,남동,-6.7,-11.5,-0.6,47.4,22,70,0,하이원 벨리베이스
2018-01-02,138,남동,0.8,8.6,173,남,-4.9,-10.2,0.6,53.2,32,80,0,하이원 벨리베이스
2018-01-03,131,남동,0.5,3.5,51,북동,-8.8,-13.4,-1.6,56.9,28,74,0,하이원 벨리베이스
2018-01-04,118,동남동,0.2,2.7,9,북,-7.2,-14,1.5,61.7,23,81,0,하이원 벨리베이스
2018-01-05,172,남,0.5,5.2,158,남남동,-5.4,-10.4,1.3,62.7,26,85,0,하이원 벨리베이스
2018-01-06,133,남동,0.5,3.7,349,북,-8.1,-12.7,0.4,66.8,32,87,0,하이원 벨리베이스
2018-01-07,129,남동,0.3,7.2,148,남남동,-4.2,-12.6,5.3,56.4,14,84,0,하이원 벨리베이스
2018-01-08,145,남동,0.8,9,153,남남동,-1,-3.9,1.7,82.3,66,95,0.5,하이원 벨리베이스
2018-01-09,124,동남동,2,13.7,143,남동,-7.6,-9.5,-3.8,68.3,53,93,0.5,하이원 벨리베이스
2018-01-10,149,남남동,1.3,11.1,153,남남동,-10.1,-15.4,-6.7,55.8,29,90,0,하이원 벨리베이스
2018-01-11,156,남남동,1,9.5,169,남남동,-14.7,-18.4,-9.5,56.4,34,83,0,하이원 벨리베이스
2018-01-12,123,동남동,0.4,4.5,171,남,-16.1,-21.7,-8.2,61.2,26,84,0,하이원 벨리베이스
2018-01-13,133,남동,0.6,4.9,171,남,-9.2,-16.4,-1.7,74.4,53,90,0,하이원 벨리베이스
2018-01-14,117,동남동,0.6,10.2,165,남남동,-5.8,-14.2,3.6,71.1,30,91,0,하이원 벨리베이스
2018-01-15,70,동북동,2,15.3,331,북북서,1.6,0.4,2.1,75.2,70,82,0,하이원 벨리베이스
2018-01-18,126,남동,0.4,3.5,347,북북서,0,-3.3,3.5,63.3,42,81,0,하이원 벨리베이스
2018-01-19,158,남남동,0.6,5.2,170,남,-3.3,-7.3,3.9,59.8,25,79,0,하이원 벨리베이스
2018-01-20,152,남남동,0.7,7,152,남남동,-3.6,-8.8,1.2,73.2,58,93,0,하이원 벨리베이스
2018-01-21,137,남동,0.4,3.6,0,북,-4.3,-9.5,3.9,65.2,23,94,0,하이원 벨리베이스
2018-01-22,19,북북동,0.7,7.6,149,남남동,-2,-5.6,2,77.7,53,94,0.5,하이원 벨리베이스
2018-01-23,143,남동,1.4,12,0,북,-12.3,-17.3,-2.9,48.6,24,83,0,하이원 벨리베이스
2018-01-24,136,남동,1,10.2,139,남동,-17.4,-20.6,-11.3,41.7,23,63,0,하이원 벨리베이스
2018-01-25,133,남동,0.4,41.4,157,남남동,-17.2,-22.8,-8.8,51.4,24,72,2,하이원 벨리베이스
2018-01-26,125,남동,0.5,40.9,56,북동,-18.3,-23.2,-10.4,55.7,20,76,6,하이원 벨리베이스
2018-01-27,138,남동,0.4,41.6,163,남남동,-12.4,-21.4,1.6,56.9,10,82,5,하이원 벨리베이스
2018-01-28,127,남동,0.8,22,182,남,-8,-12.3,-0.5,45.3,27,64,1,하이원 벨리베이스
2018-01-29,166,남남동,0.9,11.9,157,남남동,-12.5,-16.2,-7.1,41.7,24,58,0,하이원 벨리베이스
2018-01-30,118,동남동,0.7,10,161,남남동,-11,-18.1,-3.3,62.8,34,85,0,하이원 벨리베이스
2018-01-31,159,남남동,0.9,7.4,156,남남동,-5.4,-8.2,-2.2,60.4,34,86,0,하이원 벨리베이스
2018-02-01,160,남남동,0.9,4.8,309,북서,-8.4,-14.7,1.9,55.8,18,75,0,하이원 벨리베이스
2018-02-02,159,남남동,0.6,3.6,10,북,-8.2,-13.8,1.9,58.9,15,80,0,하이원 벨리베이스
2018-02-03,155,남남동,0.8,8.2,181,남,-10.1,-14.6,-5.3,62.6,32,88,0,하이원 벨리베이스
2018-02-04,153,남남동,0.7,6.5,318,북서,-14.7,-20,-7.3,54.1,28,75,0,하이원 벨리베이스
2018-02-05,163,남남동,1,10.5,147,남남동,-14.4,-18.6,-7.7,46.6,21,67,0,하이원 벨리베이스
2018-02-06,158,남남동,0.8,6.3,150,남남동,-15,-20.5,-8.1,51.5,25,77,0,하이원 벨리베이스
2018-02-07,141,남동,0.6,4.3,298,서북서,-14.1,-21.1,-3.7,55.6,22,78,0,하이원 벨리베이스
2018-02-08,158,남남동,0.7,6,135,남동,-9.6,-16.3,0.7,53.3,20,77,0,하이원 벨리베이스
2018-02-09,126,남동,0.7,7.1,147,남남동,-3.1,-11.3,5.6,62.7,38,78,0,하이원 벨리베이스
2018-02-10,70,동북동,1,10,172,남,-3,-10.2,2.2,59.2,20,87,0,하이원 벨리베이스
2018-02-11,140,남동,1.5,11.9,129,남동,-10.6,-13,-6.8,48.6,24,87,0.5,하이원 벨리베이스
2018-02-12,132,남동,1.5,12.4,148,남남동,-10.6,-15,-5.4,56.6,39,86,0,하이원 벨리베이스
2018-02-13,115,동남동,1.1,11.5,220,남서,-6.7,-13.3,-0.6,59.2,26,79,2,하이원 벨리베이스
2018-02-14,135,남동,1.7,12.3,330,북북서,0.1,-5.1,4.3,60.5,27,75,0,하이원 벨리베이스
2018-02-15,169,남남동,1,5.8,152,남남동,-2.3,-8.3,5.7,42.8,14,67,0,하이원 벨리베이스
2018-02-16,145,남동,0.8,9.7,165,남남동,-4.3,-10.2,4.6,43.4,12,69,0,하이원 벨리베이스
2018-02-17,149,남남동,0.9,6.5,155,남남동,-5.5,-9.5,1.7,38.7,12,68,0,하이원 벨리베이스
2018-02-18,172,남,0.5,4.2,170,남,-4.9,-10.8,4.2,46.1,17,74,0,하이원 벨리베이스
2018-02-19,153,남남동,0.4,4.9,165,남남동,-2.6,-8.7,6.5,57.3,20,82,1,하이원 벨리베이스
2018-02-20,137,남동,0.6,6,145,남동,-2.6,-8.3,5.4,50.4,25,77,0,하이원 벨리베이스
2018-02-21,154,남남동,0.7,4.9,128,남동,-5.7,-11.1,1.6,43.8,16,67,0,하이원 벨리베이스
2018-02-22,137,남동,0.7,7.6,155,남남동,-5.3,-12.3,1.5,57,31,77,0,하이원 벨리베이스
2018-02-23,139,남동,1.3,12.3,152,남남동,-0.1,-4.9,3.8,67,42,90,0.5,하이원 벨리베이스
2018-02-24,179,남,0.9,11.3,158,남남동,0.7,-5.1,5.7,60.2,21,85,0,하이원 벨리베이스
2018-02-25,158,남남동,0.7,7.3,142,남동,0.2,-5,7.2,61.7,25,89,0,하이원 벨리베이스
2018-02-26,159,남남동,0.6,6.1,140,남동,-1.1,-8.1,11.1,53,16,75,0,하이원 벨리베이스
2018-02-27,138,남동,0.8,11.2,157,남남동,1.5,-3.8,6,49.9,27,82,0,하이원 벨리베이스
2018-02-28,26,북북동,0.4,5.3,339,북북서,0.6,-0.7,3.3,90.1,76,100,18.5,하이원 벨리베이스
2018-03-01,120,동남동,1.4,16,174,남,-2.1,-9.6,0.9,79,42,100,3,하이원 벨리베이스
2018-03-02,136,남동,0.8,6.9,164,남남동,-4.8,-14.1,7.7,59.6,19,85,0,하이원 벨리베이스
2018-03-03,155,남남동,0.8,6.9,148,남남동,2.9,-5.4,14.5,59.9,28,82,0,하이원 벨리베이스
2018-03-04,156,남남동,0.8,7.2,290,서북서,7.7,3,16.7,80.8,48,100,8,하이원 벨리베이스
2018-03-05,299,서북서,1.1,8.4,340,북북서,-1.1,-3.6,3,83.6,67,96,9.5,하이원 벨리베이스
2018-03-06,230,남서,0.6,4.9,346,북북서,-0.7,-7.3,8.5,74.9,22,96,0,하이원 벨리베이스
2018-03-07,216,남서,0.5,5.8,336,북북서,-0.2,-3.1,3.8,81.2,58,97,2.5,하이원 벨리베이스
2018-03-08,152,남남동,0.2,4.2,344,북북서,-0.4,-1.5,3.5,90.6,73,98,13.5,하이원 벨리베이스
2018-03-09,354,북,0.6,3.8,344,북북서,-0.4,-4.4,6.2,75.5,44,91,0,하이원 벨리베이스
2018-03-10,134,남동,1,8.2,164,남남동,0.2,-6.4,8.1,67.4,33,97,0,하이원 벨리베이스
2018-03-11,153,남남동,0.9,7.2,160,남남동,1.4,-5.8,10.4,64.7,29,90,0,하이원 벨리베이스
2018-03-12,129,남동,0.8,7.6,169,남남동,4.2,-4.1,15.1,57,13,86,0,하이원 벨리베이스
2018-03-13,86,동,1.4,9.6,193,남남서,8.4,1.2,17.2,63.1,33,86,2,하이원 벨리베이스
2018-03-14,158,남남동,1.2,8.2,143,남동,10.5,5.1,19.8,69.7,32,95,4,하이원 벨리베이스
2018-03-15,147,남동,1,7.8,353,북,7.3,0.4,11.9,93.5,78,100,5,하이원 벨리베이스
2018-03-16,289,서북서,1,9.2,315,북서,-3.3,-8.1,0.4,83.3,69,94,0.5,하이원 벨리베이스
2018-03-17,136,남동,0.7,5.9,146,남동,0.9,-8.4,14.3,63.7,16,96,0,하이원 벨리베이스
2018-03-18,153,남남동,0.5,8,156,남남동,4.8,0.1,11.1,63.2,17,98,0,하이원 벨리베이스
2018-03-19,231,남서,0.7,5.9,331,북북서,2.1,-1.2,4.7,90.4,54,100,22.5,하이원 벨리베이스
2018-03-20,293,서북서,1.4,10,323,북서,-2.6,-4.8,-0.8,73.4,62,88,0,하이원 벨리베이스
2018-03-21,311,북서,1.7,11.4,350,북,-3,-4.5,-1,87,76,97,2,하이원 벨리베이스
2018-03-22,137,남동,0.4,5.3,158,남남동,0.8,-6.5,12.2,65,17,93,1,하이원 벨리베이스
2018-03-23,159,남남동,0.6,5.4,157,남남동,2.4,-4.8,13.4,66.2,21,93,0,하이원 벨리베이스
2018-03-24,116,동남동,0.7,9.8,160,남남동,4.6,-2.6,13.3,62.9,36,86,0,하이원 벨리베이스
2018-03-25,152,남남동,0.9,7.9,150,남남동,6.5,-1.1,18.9,56.6,21,89,0,하이원 벨리베이스
2018-03-26,139,남동,0.7,5,313,북서,7.8,0.4,20.2,62.2,27,87,0,하이원 벨리베이스
2018-03-27,164,남남동,0.8,8.6,338,북북서,9.4,0.4,20.9,67.9,34,93,0,하이원 벨리베이스
2018-03-28,132,남동,1.3,10.8,164,남남동,12.9,6.1,20.3,53.3,28,82,0,하이원 벨리베이스
2018-03-29,183,남,0.7,7.7,328,북북서,11.6,4.3,21.4,57.4,25,83,0,하이원 벨리베이스
2018-03-30,180,남,0.8,5.9,167,남남동,8.7,1.7,19.1,55,27,87,0,하이원 벨리베이스
2018-03-31,134,남동,0.8,8.1,328,북북서,11,3.2,21.6,63.5,32,93,0,하이원 벨리베이스
2018-04-01,117,동남동,1,8.7,147,남남동,12.7,6.5,19.6,65.8,45,83,0,하이원 벨리베이스
2018-04-02,150,남남동,1,8,161,남남동,14.9,9.1,23.3,64.6,37,91,0,하이원 벨리베이스
2018-04-03,150,남남동,0.8,7,149,남남동,14.8,7.3,24.3,68.5,37,93,0,하이원 벨리베이스
2018-04-04,333,북북서,0.8,7.1,2,북,5.6,2.2,15.4,88.5,70,97,24.5,하이원 벨리베이스
2018-04-05,239,서남서,0.4,5.3,147,남남동,3.1,2.1,4.9,93.5,85,100,6.5,하이원 벨리베이스
2018-04-06,131,남동,1.3,14,163,남남동,3.7,-1.6,10.4,74.6,30,100,12.5,하이원 벨리베이스
2018-04-07,133,남동,1.5,12.3,157,남남동,-1,-3.2,4.5,67.5,27,91,0.5,하이원 벨리베이스
2018-04-08,132,남동,1.1,8.2,149,남남동,0.8,-3.2,7,62.9,33,100,4,하이원 벨리베이스
2018-04-09,131,남동,0.7,6.5,158,남남동,5.6,0.2,15.7,61.8,22,95,0,하이원 벨리베이스
2018-04-10,171,남,1.3,9.7,152,남남동,11.3,1.6,19.8,52.1,22,90,2.5,하이원 벨리베이스
2018-04-11,135,남동,1.7,13.6,168,남남동,11.4,4.2,18.6,53.2,22,97,9.5,하이원 벨리베이스
2018-04-12,135,남동,1,11.2,146,남동,9.7,1.5,21.2,38.2,13,70,0,하이원 벨리베이스
2018-04-13,175,남,0.9,5.7,310,북서,7.5,1.3,16.4,48.2,24,68,0,하이원 벨리베이스
2018-04-14,98,동,0.3,6.7,355,북,5.6,2.8,9.2,87.5,42,100,15,하이원 벨리베이스
2018-04-15,144,남동,0.9,8.3,177,남,6.6,3.5,12.4,69.3,47,92,0,하이원 벨리베이스
2018-04-16,162,남남동,0.6,5.7,135,남동,7.8,-0.6,19.4,63.3,25,94,0,하이원 벨리베이스
2018-04-17,116,동남동,0.1,1.8,169,남남동,4.8,2.7,11,80.1,47,89,0,하이원 벨리베이스
2018-07-05,286,서북서,0.4,3.6,347,북북서,20,17.3,23.8,87.7,73,97,0,하이원 벨리베이스
2018-07-06,316,북서,1.3,6.8,327,북북서,16.2,14.6,19.2,84.4,76,99,0,하이원 벨리베이스
2018-07-07,285,서북서,1.1,5.4,8,북,15.7,11.4,24.6,77.8,45,92,0,하이원 벨리베이스
2018-07-08,272,서,0.6,5.3,326,북서,15.4,9.5,22.4,83.5,62,97,0,하이원 벨리베이스
2018-07-09,148,남남동,0.1,2,236,남서,15.7,14,16.9,97.5,90,100,29.5,하이원 벨리베이스
2018-07-10,134,남동,0.5,6,158,남남동,20.9,15.8,26.8,91.6,69,100,3,하이원 벨리베이스
2018-07-11,137,남동,0.5,3.9,162,남남동,21.4,19.6,24.8,97,80,100,0.5,하이원 벨리베이스
2018-07-12,126,남동,0.8,7,161,남남동,23.9,20.5,27.9,84.8,66,100,0,하이원 벨리베이스
2018-07-13,143,남동,0.7,6.3,146,남동,24,19.3,29.9,81,59,99,0,하이원 벨리베이스
2018-07-14,163,남남동,0.6,6.4,147,남남동,24.3,18.9,35.3,80.4,38,100,0,하이원 벨리베이스
2018-07-15,137,남동,0.6,5.4,146,남동,24.2,18.6,35.8,80.3,40,100,0,하이원 벨리베이스
2018-07-16,150,남남동,0.6,7.8,156,남남동,24,17.7,34.8,80.6,42,100,0,하이원 벨리베이스
2018-07-17,120,동남동,0.7,6.2,110,동남동,23.6,18.3,32.8,81.2,50,100,0,하이원 벨리베이스
2018-07-18,153,남남동,0.5,4.9,158,남남동,23.4,16.9,33.9,79.9,37,100,2,하이원 벨리베이스
2018-07-19,162,남남동,0.5,5,149,남남동,23.8,17.7,36,79.9,37,100,0,하이원 벨리베이스
2018-07-20,134,남동,0.6,6,137,남동,24.2,17,35.6,78.6,37,100,0,하이원 벨리베이스
2018-07-21,162,남남동,0.5,5,148,남남동,25.7,19.5,37.3,78.7,38,100,0,하이원 벨리베이스
2018-07-22,150,남남동,0.5,5.1,344,북북서,25.9,20,36.6,81.2,40,100,0,하이원 벨리베이스
2018-07-23,158,남남동,0.2,6.1,169,남남동,25.4,21.8,33.4,83.7,52,99,0,하이원 벨리베이스
2018-07-24,220,남서,0.9,4.8,342,북북서,29.4,19.4,36.4,64.4,41,99,0,하이원 벨리베이스
2018-07-25,178,남,0.6,21.2,308,북서,26.5,21.6,37,77.8,42,99,1,하이원 벨리베이스
2018-07-26,132,남동,0.5,5.8,155,남남동,26.5,21.1,38,77.3,39,99,2,하이원 벨리베이스
2018-07-27,140,남동,0.4,4.2,159,남남동,25.5,20.6,37.3,84.5,37,100,0.5,하이원 벨리베이스
2018-07-28,266,서,0.5,6.1,347,북북서,24.8,21.6,31.3,82.5,57,99,0,하이원 벨리베이스
2018-07-29,313,북서,1,8.4,350,북,23.6,21.2,28.5,80.2,53,97,0,하이원 벨리베이스
2018-07-30,149,남남동,1,6.1,298,서북서,23.6,18.9,31.3,83,51,100,0,하이원 벨리베이스
2018-07-31,149,남남동,0.6,4.9,332,북북서,24,17,36.5,80.3,41,100,1,하이원 벨리베이스
2018-08-01,169,남남동,0.7,6.7,330,북북서,25.8,19.3,36.8,72.8,36,100,0,하이원 벨리베이스
2018-08-02,160,남남동,0.5,3.8,198,남남서,25.6,17.4,38.9,73,32,97,1,하이원 벨리베이스
2018-08-03,164,남남동,0.6,7,140,남동,27.1,20.5,38.8,73.4,37,98,0,하이원 벨리베이스
2018-08-04,174,남,0.6,5.6,150,남남동,27.2,21.7,37.3,73.6,39,97,2,하이원 벨리베이스
2018-08-05,145,남동,0.5,6,173,남,26,20.4,35.3,74.9,43,96,1,하이원 벨리베이스
2018-08-06,127,남동,0.1,2.1,288,서북서,22.9,21,25.2,94.5,84,100,0,하이원 벨리베이스
2018-08-07,155,남남동,0.4,4.6,195,남남서,24.7,20.1,35.4,85.4,45,100,0,하이원 벨리베이스
2018-08-08,156,남남동,0.4,5.3,154,남남동,24.4,20,36.3,86.9,39,100,0,하이원 벨리베이스
2018-08-09,123,동남동,0.1,4.4,158,남남동,22.8,19.6,29.9,94.6,61,100,0,하이원 벨리베이스
2018-08-10,94,동,0.3,4.7,338,북북서,22.9,19.3,31.7,92,59,100,0,하이원 벨리베이스
2018-08-11,211,남남서,0.7,5.8,287,서북서,22.7,18.3,31.1,85,57,99,2,하이원 벨리베이스
2018-08-12,166,남남동,0.5,6,164,남남동,23.1,17.2,34.1,83.3,47,100,0,하이원 벨리베이스
2018-08-13,148,남남동,0.6,5.4,134,남동,25.6,21.2,34.5,82,49,98,0,하이원 벨리베이스
2018-08-14,145,남동,0.4,6.7,346,북북서,24,20.7,33.4,90.3,52,100,2,하이원 벨리베이스
2018-08-15,45,북동,0.8,5.9,312,북서,24.2,18.4,34.6,81.7,47,100,0,하이원 벨리베이스
2018-08-16,179,남,0.5,5.2,335,북북서,20.3,15.2,25,87.8,56,99,0,하이원 벨리베이스
2018-08-17,331,북북서,1,6.6,314,북서,17.9,14,22.8,80.3,63,94,0,하이원 벨리베이스
2018-08-18,143,남동,0.5,5.6,140,남동,18.7,11.7,29.9,76.6,39,99,0,하이원 벨리베이스
2018-08-19,146,남동,0.3,3.8,340,북북서,20.1,14,31.7,81.7,39,100,0,하이원 벨리베이스
2018-08-20,130,남동,0.5,21.2,293,서북서,21.1,15.1,31.4,82,44,100,4,하이원 벨리베이스
2018-08-21,132,남동,0.9,7.4,141,남동,23.1,18.6,29.6,73.8,50,97,0,하이원 벨리베이스
2018-08-22,150,남남동,0.7,7,151,남남동,24.4,17.9,35,76.1,44,100,0,하이원 벨리베이스
2018-08-23,337,북북서,1.1,7.8,349,북,23,21.5,27.2,86.6,68,100,0,하이원 벨리베이스
2018-08-24,72,동북동,0.9,14.1,161,남남동,21.7,19.4,23.8,95.8,85,100,0,하이원 벨리베이스
2018-08-25,108,동남동,1.1,9.3,113,동남동,21,18.6,25.5,75.3,59,91,0,하이원 벨리베이스
2018-08-26,112,동남동,0.2,4.9,163,남남동,16.5,13.9,20.4,94.3,74,100,0,하이원 벨리베이스
2018-08-27,114,동남동,0.3,6.5,159,남남동,20.7,19,22.9,97.6,86,100,0,하이원 벨리베이스
2018-08-28,89,동,0.1,3,339,북북서,19.7,18,22.4,99.8,92,100,0,하이원 벨리베이스
2018-08-29,119,동남동,0.6,9.3,0,북,22,18.9,27.6,90.4,65,100,0,하이원 벨리베이스
2018-08-30,132,남동,0.9,9.1,153,남남동,22.3,20.6,26,91.1,72,99,0,하이원 벨리베이스
2018-08-31,136,남동,0.4,6.4,142,남동,19.7,16.5,28.5,91.6,50,100,0,하이원 벨리베이스
2018-09-01,194,남남서,0.5,5.1,327,북북서,17.2,13.8,24.3,89,59,100,0,하이원 벨리베이스
2018-09-02,132,남동,0.4,4.6,324,북서,17.4,10,27.1,85.8,46,100,0,하이원 벨리베이스
2018-09-03,127,남동,0.5,7.3,141,남동,20.2,17.3,24.5,94.7,78,100,0,하이원 벨리베이스
2018-09-04,135,남동,0.6,5.7,148,남남동,19.3,15.9,26.8,85.3,51,100,0,하이원 벨리베이스
2018-09-05,146,남동,1.4,12,152,남남동,18.5,14.8,25.1,69.4,49,86,0,하이원 벨리베이스
2018-09-06,121,동남동,0.6,6.7,336,북북서,17.8,12.7,23.2,83.6,58,100,0,하이원 벨리베이스
2018-09-07,134,남동,0.9,7.7,141,남동,16.6,12.3,21.5,83.8,57,100,0,하이원 벨리베이스
2018-09-08,140,남동,0.3,3.5,156,남남동,15.3,9.3,27.4,82.9,34,100,0,하이원 벨리베이스
2018-09-09,140,남동,0.6,5.6,335,북북서,14.7,7.4,24,81.8,45,100,0,하이원 벨리베이스
2018-09-10,156,남남동,0.7,4.9,329,북북서,14.2,8.5,23.1,82.9,45,99,0,하이원 벨리베이스
2018-09-11,32,북북동,0.9,5.3,322,북서,13.6,8,23.6,82.1,46,100,0,하이원 벨리베이스
2018-09-12,132,남동,0.4,3.8,348,북북서,14.3,10.2,21.7,90.3,65,100,0,하이원 벨리베이스
2018-09-13,113,동남동,0.2,3.2,334,북북서,15,11.9,20,94.9,80,100,0,하이원 벨리베이스
2018-09-14,143,남동,0.4,4.8,302,서북서,15.9,11.5,21,95.5,74,100,0,하이원 벨리베이스
2018-09-15,168,남남동,0.2,4.5,141,남동,17.9,15.2,22.3,96.3,79,100,0,하이원 벨리베이스
2018-09-16,141,남동,0.2,3,166,남남동,17.8,15.7,21.6,95.5,67,100,0,하이원 벨리베이스
2018-09-17,148,남남동,0.3,3.9,148,남남동,17.6,11.9,28.4,85.1,39,100,1,하이원 벨리베이스
2018-09-18,134,남동,0.4,4.9,135,남동,15.4,8.7,25.8,81.8,28,100,0,하이원 벨리베이스
2018-09-19,153,남남동,0.3,5,151,남남동,16.8,12.1,25.5,84.4,49,100,0,하이원 벨리베이스
2018-09-20,105,동남동,0.3,4.9,318,북서,14.6,13.6,16.2,98.4,88,100,0,하이원 벨리베이스
2018-09-21,132,남동,0.1,2.5,306,북서,14.7,13.9,16.7,99.4,91,100,0,하이원 벨리베이스
2018-09-22,123,동남동,0.6,7.1,162,남남동,14.8,8.2,23.1,85.7,46,100,0,하이원 벨리베이스
2018-09-23,130,남동,0.6,7.2,323,북서,13.6,7.2,22.3,77.2,31,99,0,하이원 벨리베이스
2018-09-24,142,남동,0.5,4.9,343,북북서,11.8,6,18.5,77.4,41,99,0,하이원 벨리베이스
2018-09-25,113,동남동,0.5,5.6,344,북북서,10,4.6,19.1,85.2,46,100,0,하이원 벨리베이스
